iter	RMSE
1499	0.03218939274
1500	0.03217483062
1501	0.03217351635
1502	0.03216985228
1503	0.0321653577
1504	0.03216160388
1505	0.03215675671
1506	0.03215472531
1507	0.0321527731
1508	0.03215012993
1509	0.03214695743
1510	0.03214463695
1511	0.0321418452
1512	0.03213229492
1513	0.03213123962
1514	0.03212626992
1515	0.03212212224
1516	0.03211963498
1517	0.03211537476
1518	0.03211281595
1519	0.03211084229
1520	0.03210718774
1521	0.03210100376
1522	0.03209367326
1523	0.03209334563
1524	0.03209202114
1525	0.03209173912
1526	0.03208855043
1527	0.03208348603
1528	0.03208061966
1529	0.03207925389
1530	0.03207462537
1531	0.03207045105
1532	0.03206336898
1533	0.03206079642
1534	0.0320582092
1535	0.03205576551
1536	0.03205282797
1537	0.03205152163
1538	0.03204947849
1539	0.03204578535
1540	0.03203487097
1541	0.03203170572
1542	0.03202893262
1543	0.03202538259
1544	0.03202352786
1545	0.03201926331
1546	0.03201739933
1547	0.03201515768
1548	0.03201417047
1549	0.03200903897
1550	0.0320069863
1551	0.03200318413
1552	0.03200061901
1553	0.03199846159
1554	0.0319949088
1555	0.03199347887
1556	0.03199316887
1557	0.03199127535
1558	0.03198201394
1559	0.03198127223
1560	0.03197997359
1561	0.03197529205
1562	0.03197266457
1563	0.03196626666
1564	0.03196368827
1565	0.03195941427
1566	0.03195433009
1567	0.03195190722
1568	0.03194929138
1569	0.03194775288
1570	0.03194528939
1571	0.03194360672
1572	0.0319433147
1573	0.03193775204
1574	0.03193231523
1575	0.03192612015
1576	0.031925833
1577	0.03192296919
1578	0.03191602937
1579	0.03191322246
1580	0.03190863962
1581	0.03190425988
1582	0.0319024651
1583	0.03188303352
1584	0.03188027083
1585	0.03186155142
1586	0.03185983632
1587	0.03185629647
1588	0.03185435775
1589	0.03185090235
1590	0.03184938705
1591	0.03184855992
1592	0.03184583591
1593	0.03184347383
1594	0.03184039332
1595	0.03183857193
1596	0.03183378535
1597	0.03182948436
1598	0.0318252675
1599	0.03182431053
1600	0.03180723827
1601	0.03180532359
1602	0.03180232949
1603	0.03179907409
1604	0.03178970394
1605	0.031784978
1606	0.03177722771
1607	0.03177290711
1608	0.0317715499
1609	0.03176004939
1610	0.03175675162
1611	0.0317562487
1612	0.03175409694
1613	0.03175079419
1614	0.03174961119
1615	0.03174803055
1616	0.03174306756
1617	0.03174152352
1618	0.03173613049
1619	0.03173423255
1620	0.03173085381
1621	0.03173070464
1622	0.03172932971
1623	0.03172821717
1624	0.03172516028
1625	0.03172226358
1626	0.03171678977
1627	0.03171555943
1628	0.03171451761
1629	0.03171042377
1630	0.03170598309
1631	0.03170336594
1632	0.0316992165
1633	0.03169310291
1634	0.03168373751
1635	0.03167884509
1636	0.03167338497
1637	0.03166556932
1638	0.03166379648
1639	0.03166110659
1640	0.03165659811
1641	0.03164046601
1642	0.03163768594
1643	0.03163346717
1644	0.0316310565
1645	0.03162841805
1646	0.03162341331
1647	0.03161811637
1648	0.03161601596
1649	0.03161265675
1650	0.03161100608
1651	0.03160746009
1652	0.0316065401
1653	0.03160411508
1654	0.03160357606
1655	0.03160254386
1656	0.03160058067
1657	0.03159802435
1658	0.03158993914
1659	0.03158754912
1660	0.03158129059
1661	0.031576876
1662	0.03157511026
1663	0.03156977726
1664	0.03156688789
1665	0.03156353846
1666	0.03155905859
1667	0.03155882423
1668	0.03155625147
1669	0.03155548202
1670	0.03155269785
1671	0.03154885281
1672	0.03154461477
1673	0.03154048836
1674	0.03153934725
1675	0.03153728156
1676	0.03153662117
1677	0.03153596909
1678	0.03152711459
1679	0.03152432505
1680	0.03151992817
1681	0.03151654749
1682	0.03151577072
1683	0.03151435136
1684	0.03151372927
1685	0.03150902696
1686	0.03150694937
1687	0.03149945875
1688	0.03149551702
1689	0.03149483749
1690	0.03149420636
1691	0.03149088154
1692	0.0314844508
1693	0.03148295113
1694	0.03147933764
1695	0.03147830029
1696	0.03147684214
1697	0.03146096995
1698	0.03145809829
1699	0.03145437764
1700	0.03145189996
1701	0.03145048012
1702	0.03144973983
1703	0.03144310511
1704	0.03143950581
1705	0.03143694907
1706	0.03143466503
1707	0.03143248084
1708	0.03142827388
1709	0.03142329963
1710	0.03141992352
1711	0.03141740203
1712	0.03141059369
1713	0.03140750577
1714	0.03140493207
1715	0.03140177197
1716	0.03139648743
1717	0.03139045284
1718	0.03138956638
1719	0.03138844245
1720	0.03138651238
1721	0.03138330408
1722	0.03138101864
1723	0.03137682902
1724	0.03137289321
1725	0.0313692809
1726	0.03136829271
1727	0.0313635753
1728	0.03135400835
1729	0.03135176112
1730	0.03134870509
1731	0.03134399023
1732	0.03133689591
1733	0.03132992335
1734	0.03132456757
1735	0.03131859454
1736	0.03131734319
1737	0.03131121704
1738	0.03130855514
1739	0.031302446
1740	0.0313016387
1741	0.03129614064
1742	0.0312921506
1743	0.03128816698
1744	0.03128607712
1745	0.03128209279
1746	0.03127793268
1747	0.0312765663
1748	0.03127548667
1749	0.03127263702
1750	0.03127186638
1751	0.03126657295
1752	0.03125993942
1753	0.03125485266
1754	0.03124998828
1755	0.0312475769
1756	0.0312366539
1757	0.03123286514
1758	0.03123185724
1759	0.03122920035
1760	0.03122743324
1761	0.03122567018
1762	0.03122163332
1763	0.03122002351
1764	0.03121573681
1765	0.03121312634
1766	0.03120436677
1767	0.03120338298
1768	0.03120219928
1769	0.03120096926
1770	0.03120011958
1771	0.03119900517
1772	0.03119738056
1773	0.03119666828
1774	0.03119035202
1775	0.0311868802
1776	0.03118291223
1777	0.0311802721
1778	0.03117376478
1779	0.03116802297
1780	0.03116595433
1781	0.03116393429
1782	0.03116139126
1783	0.03115818771
1784	0.03114823933
1785	0.03114349574
1786	0.0311400807
1787	0.0311362549
1788	0.03113552438
1789	0.031133372
1790	0.03113060313
1791	0.03112779768
1792	0.0311253566
1793	0.03112155562
1794	0.03112014927
1795	0.0311096074
1796	0.03110572623
1797	0.0311008557
1798	0.03110078474
1799	0.03109820727
1800	0.03109716953
1801	0.03109517195
1802	0.03109462666
1803	0.03109194502
1804	0.0310886254
1805	0.03108217582
1806	0.03108073858
1807	0.03107714728
1808	0.03107148836
1809	0.03106796367
1810	0.03106771936
1811	0.03106703607
1812	0.03106130407
1813	0.03106080363
1814	0.03105783819
1815	0.03105679979
1816	0.03105595372
1817	0.03105477501
1818	0.03105409674
1819	0.03105038227
1820	0.0310445147
1821	0.03104321466
1822	0.03104107354
1823	0.03103989701
1824	0.03103605138
1825	0.03103457771
1826	0.03103204928
1827	0.03102641907
1828	0.03102455555
1829	0.03101831457
1830	0.03101578542
1831	0.03100682721
1832	0.03100340086
1833	0.03100108412
1834	0.03099961579
1835	0.03099842845
1836	0.03099009869
1837	0.03098922957
1838	0.03097544549
1839	0.0309710336
1840	0.03096615035
1841	0.03096285573
1842	0.03096067088
1843	0.03095899998
1844	0.0309575565
1845	0.03095356884
1846	0.03095226173
1847	0.03094997833
1848	0.03094796114
1849	0.03094615067
1850	0.03094450306
1851	0.03094204303
1852	0.0309347584
1853	0.03093318815
1854	0.0309330171
1855	0.03093173529
1856	0.03093042925
1857	0.03092849418
1858	0.03092393558
1859	0.03092224426
1860	0.03092078767
1861	0.0309184644
1862	0.03091400013
1863	0.03090877934
1864	0.03090646796
1865	0.03090294769
1866	0.03089284171
1867	0.03088849035
1868	0.03088685543
1869	0.03088489319
1870	0.0308841477
1871	0.03088218087
1872	0.03087743389
1873	0.03087495191
1874	0.03087089312
1875	0.03086903684
1876	0.03086687908
1877	0.03086461169
1878	0.03086361799
1879	0.03085886371
1880	0.03085704683
1881	0.03085435269
1882	0.03085270046
1883	0.03084867525
1884	0.03084632132
1885	0.03084378559
1886	0.03084192259
1887	0.03083888812
1888	0.03083602431
1889	0.03083318733
1890	0.0308323316
1891	0.03083037046
1892	0.03082921285
1893	0.03082564599
1894	0.03082097373
1895	0.030813416
1896	0.0308110216
1897	0.03080820483
1898	0.03080738408
1899	0.03080462846
1900	0.03080150007
1901	0.03080029284
1902	0.03079834154
1903	0.0307957309
1904	0.03078575017
1905	0.03078371689
1906	0.0307790815
1907	0.03077803824
1908	0.03077257272
1909	0.03076539298
1910	0.0307614324
1911	0.03075817434
1912	0.03075609607
1913	0.03074842053
1914	0.0307472105
1915	0.0307439007
1916	0.03074161023
1917	0.03073917328
1918	0.03073741387
1919	0.03073696039
1920	0.0307343791
1921	0.0307333205
1922	0.03073101306
1923	0.0307301661
1924	0.03072773521
1925	0.03072491268
1926	0.03072360155
1927	0.03072230548
1928	0.03071663304
1929	0.03071513948
1930	0.03071473044
1931	0.03071219105
1932	0.03070934147
1933	0.030706822
1934	0.03070486538
1935	0.03070214045
1936	0.03069646293
1937	0.03069285351
1938	0.0306908506
1939	0.03068863552
1940	0.03068788333
1941	0.03068010827
1942	0.03067732597
1943	0.03067386765
1944	0.0306719124
1945	0.03066969963
1946	0.03066758147
1947	0.03066430381
1948	0.03066003464
1949	0.03065665066
1950	0.0306552733
1951	0.03065471213
1952	0.03065281181
1953	0.03065011913
1954	0.03064834904
1955	0.03064638783
1956	0.03064316367
1957	0.03064179131
1958	0.03064155181
1959	0.03063782962
1960	0.03063609296
1961	0.03063179519
1962	0.03062916624
1963	0.03062548797
1964	0.03061965277
1965	0.03061804858
1966	0.03061280419
1967	0.03060457435
1968	0.03060277645
1969	0.03059899771
1970	0.0305966889
1971	0.0305943056
1972	0.03059428425
1973	0.0305876491
1974	0.03058429399
1975	0.03058243663
1976	0.03057933628
1977	0.03057534274
1978	0.0305738624
1979	0.03056914855
1980	0.03056173429
1981	0.0305552946
1982	0.03055084823
1983	0.0305498351
1984	0.03054654661
1985	0.03054609716
1986	0.03053654279
1987	0.03053323367
1988	0.03053263439
1989	0.03052587623
1990	0.03052468075
1991	0.03052449304
1992	0.03051382412
1993	0.03050986236
1994	0.03050795513
1995	0.03050617774
1996	0.0305050821
1997	0.03049743065
1998	0.03049695914
1999	0.03049411794
